,id,type,volume,source
2017-01-01,1043533755,M,4,P
2017-01-01,1386750149,C,5,P
2017-01-01,1043500804,M,2,P
2017-01-01,1043477441,M,1,P
2017-01-01,1043427636,M,1,P
2017-01-01,1396709895,C,4,P
2017-01-01,1043409691,M,1,P
2017-01-01,1043300288,M,1,P
2017-01-01,1417991746,C,1,P
2017-01-01,1043280670,M,2,P
2017-01-01,1043274889,M,1,P
2017-01-01,1043267354,M,1,P
2017-01-01,1447201405,C,25,P
2017-01-01,1043266174,M,1,P
2017-01-01,1043215452,M,1,P
2017-01-01,1023213089,M,2,P
2017-01-01,1023149697,M,3,P
2017-01-01,1508890286,C,4,P
2017-01-01,1023130341,M,1,P
2017-01-01,1013053073,M,2,P
2017-01-01,1013025964,M,1,P
2017-01-01,1568404101,C,4,P
2017-01-01,1003964586,M,1,P
2017-01-01,1003954637,M,3,P
2017-01-01,1003927666,M,4,P
2017-01-01,1568448942,C,2,P
2017-01-01,1003927559,M,2,P
2017-01-01,1003888074,M,1,P
2017-01-01,1003883562,M,1,P
2017-01-01,1003875295,M,1,P
2017-01-01,1588619142,C,12,P
2017-01-01,1003857269,M,1,P
2017-01-01,1003852732,M,2,P
2017-01-01,1003828823,M,3,P
2017-01-01,1588670707,C,6,P
2017-01-01,1003819269,M,1,P
2017-01-01,1003128752,M,3,P
2017-01-01,1588671085,C,1,P
2017-01-01,1003097114,M,3,P
2017-01-01,1003079997,M,2,P
2017-01-01,1003031691,M,1,P
2017-01-01,1588814404,C,2,P
2017-01-01,1558562793,C,17,P
2017-01-01,1053384685,M,1,P
2017-01-01,1013086420,M,1,P
2017-01-01,1013901131,M,1,P
2017-01-01,1023093895,M,1,P
2017-01-01,1023093432,M,3,P
2017-01-01,1508913468,C,4,P
2017-01-01,1023043775,M,2,P
2017-01-01,1023043189,M,3,P
2017-01-01,1023025434,M,4,P
2017-01-01,1518922814,C,3,P
2017-01-01,1023018728,M,1,P
2017-01-01,1023016631,M,2,P
2017-01-01,1023015674,M,1,P
2017-01-01,1023009271,M,1,P
2017-01-01,1518968643,C,3,P
2017-01-01,1013995646,M,1,P
2017-01-01,1013990829,M,1,P
2017-01-01,1528296837,C,1,P
2017-01-01,1013969765,M,6,P
2017-01-01,1013957190,M,2,P
2017-01-01,1538197181,C,1,P
2017-01-01,1013944792,M,1,P
2017-01-01,1013936079,M,1,P
2017-01-01,1013911593,M,3,P
2017-01-01,1558325894,C,11,P
2017-01-01,1013904358,M,26,P
2017-01-01,1013142082,M,1,P
2017-01-01,1962593731,M,2,P
2017-01-01,1962507657,M,1,P
2017-01-01,1962490631,M,1,P
2017-01-01,1578550679,M,1,P
2017-01-01,1578549168,M,3,P
2017-01-01,1568843092,M,5,P
2017-01-01,1396899134,C,1,P
2017-01-01,1568774818,M,1,P
2017-01-01,1568673952,M,3,P
2017-01-01,1568673630,M,2,P
2017-01-01,1568666535,M,1,P
2017-01-01,1568621407,M,3,P
2017-01-01,1396959995,C,3,P
2017-01-01,1396784807,C,1,P
2017-01-01,1568621332,M,4,P
2017-01-01,1396988747,C,2,P
2017-01-01,1568542314,M,3,P
2017-01-01,1568519411,M,2,P
2017-01-01,1568463305,M,3,P
2017-01-01,1568454080,M,1,P
2017-01-01,1568434876,M,1,P
2017-01-01,1407180615,C,2,P
2017-01-01,1568404101,M,2,P
2017-01-01,1558689661,M,2,P
2017-01-01,1558686709,M,1,P
2017-01-01,1568552263,M,2,P
2017-01-01,1578578944,M,1,P
2017-01-01,1578582227,M,1,P
2017-01-01,1578643037,M,6,P
2017-01-01,1386635548,C,1,P
2017-01-01,1598759847,M,5,P
2017-01-01,1598758062,M,2,P
2017-01-01,1598739179,M,1,P
2017-01-01,1598081911,M,1,P
2017-01-01,1386685394,C,2,P
2017-01-01,1588836548,M,1,P
2017-01-01,1588715916,M,1,P
2017-01-01,1386964187,C,5,P
2017-01-01,1588692891,M,2,P
2017-01-01,1588671085,M,1,P
2017-01-01,1588637672,M,1,P
2017-01-01,1396709424,C,1,P
2017-01-01,1588625875,M,2,P
2017-01-01,1588619142,M,5,P
2017-01-01,1396735908,C,2,P
2017-01-01,1578891503,M,3,P
2017-01-01,1578770871,M,1,P
2017-01-01,1578759387,M,1,P
2017-01-01,1396760328,C,1,P
2017-01-01,1578724126,M,4,P
2017-01-01,1578677860,M,1,P
2017-01-01,1396783122,C,5,P
2017-01-01,1407812043,C,1,P
2017-01-01,1598762247,M,2,P
2017-01-01,1558544510,M,2,P
2017-01-01,1407841414,C,4,P
2017-01-01,1538198171,M,1,P
2017-01-01,1538134655,M,1,P
2017-01-01,1417927054,C,3,P
2017-01-01,1538128178,M,1,P
2017-01-01,1538118070,M,2,P
2017-01-01,1538112701,M,4,P
2017-01-01,1417957234,C,1,P
2017-01-01,1528296837,M,1,P
2017-01-01,1528269917,M,4,P
2017-01-01,1528263043,M,2,P
2017-01-01,1538281928,M,3,P
2017-01-01,1417999533,C,1,P
2017-01-01,1528124898,M,7,P
2017-01-01,1427053461,C,4,P
2017-01-01,1528105616,M,4,P
2017-01-01,1528084852,M,9,P
2017-01-01,1427074210,C,2,P
2017-01-01,1528054228,M,2,P
2017-01-01,1528033065,M,5,P
2017-01-01,1528029147,M,2,P
2017-01-01,1427217645,C,1,P
2017-01-01,1528022324,M,3,P
2017-01-01,1528161619,M,12,P
2017-01-01,1538289731,M,3,P
2017-01-01,1538321054,M,3,P
2017-01-01,1417174699,C,8,P
2017-01-01,1558384966,M,3,P
2017-01-01,1558360446,M,1,P
2017-01-01,1407852700,C,2,P
2017-01-01,1558359257,M,4,P
2017-01-01,1558353987,M,2,P
2017-01-01,1558353649,M,3,P
2017-01-01,1558348722,M,1,P
2017-01-01,1407888787,C,6,P
2017-01-01,1558333161,M,1,P
2017-01-01,1548442627,M,3,P
2017-01-01,1417010927,C,1,P
2017-01-01,1548383144,M,9,P
2017-01-01,1417060054,C,4,P
2017-01-01,1548367790,M,5,P
2017-01-01,1548268592,M,1,P
2017-01-01,1548226723,M,2,P
2017-01-01,1548226541,M,1,P
2017-01-01,1548207814,M,2,P
2017-01-01,1538397765,M,1,P
2017-01-01,1538391883,M,3,P
2017-01-01,1417167768,C,2,P
2017-01-01,1538376793,M,1,P
2017-01-01,1538374962,M,6,P
2017-01-01,1558453977,M,4,P
2017-01-01,1598870594,M,1,P
2017-01-01,1598874042,M,2,P
2017-01-01,1386635019,C,2,P
2017-01-01,1649233289,M,3,P
2017-01-01,1649210816,M,3,P
2017-01-01,1639399199,M,2,P
2017-01-01,1639380207,M,3,P
2017-01-01,1346270592,C,3,P
2017-01-01,1639260771,M,2,P
2017-01-01,1346284098,C,4,P
2017-01-01,1639253313,M,1,P
2017-01-01,1639208721,M,1,P
2017-01-01,1639196330,M,1,P
2017-01-01,1346227352,C,5,P
2017-01-01,1346288727,C,2,P
2017-01-01,1346293784,C,1,P
2017-01-01,1639182785,M,3,P
2017-01-01,1639181084,M,6,P
2017-01-01,1639179708,M,2,P
2017-01-01,1346311073,C,1,P
2017-01-01,1639178742,M,1,P
2017-01-01,1639175938,M,1,P
2017-01-01,1639170665,M,2,P
2017-01-01,1346330966,C,2,P
2017-01-01,1639165608,M,2,P
2017-01-01,1639188766,M,2,P
2017-01-01,1649277088,M,1,P
2017-01-01,1649290248,M,2,P
2017-01-01,1346217718,C,1,P
2017-01-01,1659534170,M,8,P
2017-01-01,1659422608,M,3,P
2017-01-01,1336120336,C,2,P
2017-01-01,1659387132,M,4,P
2017-01-01,1659374593,M,3,P
2017-01-01,1659369429,M,6,P
2017-01-01,1336135102,C,2,P
2017-01-01,1659352383,M,1,P
2017-01-01,1659343358,M,2,P
2017-01-01,1659340180,M,1,P
2017-01-01,1336190701,C,2,P
2017-01-01,1659319028,M,2,P
2017-01-01,1336239912,C,6,P
2017-01-01,1659310332,M,1,P
2017-01-01,1659304970,M,3,P
2017-01-01,1649474040,M,1,P
2017-01-01,1336295039,C,3,P
2017-01-01,1649446444,M,3,P
2017-01-01,1649428053,M,2,P
2017-01-01,1649406190,M,2,P
2017-01-01,1336303940,C,4,P
2017-01-01,1649376385,M,3,P
2017-01-01,1649328410,M,2,P
2017-01-01,1639152986,M,3,P
2017-01-01,1639149545,M,1,P
2017-01-01,1639146939,M,3,P
2017-01-01,1639129125,M,1,P
2017-01-01,1619053998,M,4,P
2017-01-01,1609979335,M,42,P
2017-01-01,1609976612,M,2,P
2017-01-01,1609892256,M,2,P
2017-01-01,1609867472,M,1,P
2017-01-01,1609854488,M,3,P
2017-01-01,1609850395,M,1,P
2017-01-01,1609830470,M,4,P
2017-01-01,1376552745,C,1,P
2017-01-01,1609817246,M,2,P
2017-01-01,1609809136,M,1,P
2017-01-01,1609074038,M,8,P
2017-01-01,1376581330,C,2,P
2017-01-01,1609071042,M,1,P
2017-01-01,1609060755,M,1,P
2017-01-01,1376753731,C,1,P
2017-01-01,1598972861,M,1,P
2017-01-01,1598956831,M,1,P
2017-01-01,1598951105,M,3,P
2017-01-01,1598939159,M,3,P
2017-01-01,1386616779,C,8,P
2017-01-01,1598916892,M,4,P
2017-01-01,1598893398,M,1,P
2017-01-01,1619075207,M,2,P
2017-01-01,1518993732,M,1,P
2017-01-01,1619116167,M,4,P
2017-01-01,1366514754,C,2,P
2017-01-01,1346458650,C,3,P
2017-01-01,1639122591,M,2,P
2017-01-01,1639115397,M,2,P
2017-01-01,1346478880,C,4,P
2017-01-01,1629297932,M,1,P
2017-01-01,1629268453,M,3,P
2017-01-01,1629234109,M,2,P
2017-01-01,1356326086,C,5,P
2017-01-01,1629207139,M,2,P
2017-01-01,1629148457,M,4,P
2017-01-01,1356332506,C,1,P
2017-01-01,1629073473,M,1,P
2017-01-01,1629063300,M,1,P
2017-01-01,1356339246,C,5,P
2017-01-01,1629053384,M,4,P
2017-01-01,1619969953,M,8,P
2017-01-01,1356490734,C,3,P
2017-01-01,1356662803,C,1,P
2017-01-01,1619945649,M,6,P
2017-01-01,1619938941,M,3,P
2017-01-01,1619930195,M,2,P
2017-01-01,1366437980,C,2,P
2017-01-01,1619903218,M,1,P
2017-01-01,1619130135,M,47,P
2017-01-01,1326278987,C,3,P
2017-01-01,1437101755,C,4,P
2017-01-01,1518955913,M,2,P
2017-01-01,1417927054,M,3,P
2017-01-01,1417926015,M,2,P
2017-01-01,1497727739,C,1,P
2017-01-01,1417918244,M,4,P
2017-01-01,1497749493,C,4,P
2017-01-01,1417918079,M,2,P
2017-01-01,1417913146,M,2,P
2017-01-01,1417908138,M,1,P
2017-01-01,1497788897,C,1,P
2017-01-01,1417167768,M,1,P
2017-01-01,1417940735,M,3,P
2017-01-01,1497796262,C,5,P
2017-01-01,1417144395,M,5,P
2017-01-01,1417132499,M,1,P
2017-01-01,1497940191,C,3,P
2017-01-01,1417116674,M,4,P
2017-01-01,1497956072,C,5,P
2017-01-01,1407979032,M,4,P
2017-01-01,1407974991,M,5,P
2017-01-01,1508009275,C,8,P
2017-01-01,1407888787,M,7,P
2017-01-01,1407843022,M,3,P
2017-01-01,1417153933,M,5,P
2017-01-01,1417948316,M,3,P
2017-01-01,1417957234,M,1,P
2017-01-01,1417961327,M,3,P
2017-01-01,1437152691,M,1,P
2017-01-01,1437152436,M,5,P
2017-01-01,1487627253,C,8,P
2017-01-01,1437142411,M,2,P
2017-01-01,1437140068,M,1,P
2017-01-01,1487651584,C,1,P
2017-01-01,1437137114,M,5,P
2017-01-01,1437126380,M,2,P
2017-01-01,1487679593,C,3,P
2017-01-01,1437123031,M,2,P
2017-01-01,1437117157,M,2,P
2017-01-01,1437116985,M,5,P
2017-01-01,1487760328,C,8,P
2017-01-01,1427472786,M,1,P
2017-01-01,1427294271,M,2,P
2017-01-01,1427268259,M,1,P
2017-01-01,1427208990,M,5,P
2017-01-01,1427175330,M,1,P
2017-01-01,1427074210,M,2,P
2017-01-01,1427068154,M,9,P
2017-01-01,1487858973,C,7,P
2017-01-01,1417999533,M,2,P
2017-01-01,1417991746,M,1,P
2017-01-01,1508023870,C,2,P
2017-01-01,1437158136,M,5,P
2017-01-01,1407841414,M,1,P
2017-01-01,1508051319,C,7,P
2017-01-01,1386787208,M,1,P
2017-01-01,1386750149,M,1,P
2017-01-01,1386736585,M,1,P
2017-01-01,1386734564,M,2,P
2017-01-01,1386696011,M,1,P
2017-01-01,1386695047,M,4,P
2017-01-01,1386693331,M,1,P
2017-01-01,1518993732,C,1,P
2017-01-01,1386688232,M,1,P
2017-01-01,1386686558,M,2,P
2017-01-01,1386800464,M,5,P
2017-01-01,1528019189,C,1,P
2017-01-01,1386641082,M,1,P
2017-01-01,1528084852,C,13,P
2017-01-01,1386635548,M,2,P
2017-01-01,1386635019,M,3,P
2017-01-01,1386631901,M,1,P
2017-01-01,1528090248,C,2,P
2017-01-01,1386628626,M,3,P
2017-01-01,1386622413,M,1,P
2017-01-01,1528105616,C,1,P
2017-01-01,1376850461,M,1,P
2017-01-01,1386648749,M,10,P
2017-01-01,1386888220,M,1,P
2017-01-01,1386964187,M,5,P
2017-01-01,1518038363,C,3,P
2017-01-01,1407816945,M,3,P
2017-01-01,1407815657,M,1,P
2017-01-01,1508087297,C,2,P
2017-01-01,1407810732,M,3,P
2017-01-01,1407804578,M,3,P
2017-01-01,1407091820,M,4,P
2017-01-01,1407085376,M,2,P
2017-01-01,1508833971,C,2,P
2017-01-01,1407028947,M,3,P
2017-01-01,1396988747,M,3,P
2017-01-01,1396981445,M,1,P
2017-01-01,1508836412,C,6,P
2017-01-01,1396976858,M,3,P
2017-01-01,1396907515,M,1,P
2017-01-01,1396899134,M,3,P
2017-01-01,1396825345,M,1,P
2017-01-01,1396821195,M,1,P
2017-01-01,1508870544,C,2,P
2017-01-01,1396815965,M,1,P
2017-01-01,1396735908,M,2,P
2017-01-01,1508973447,C,1,P
2017-01-01,1396709424,M,1,P
2017-01-01,1386989820,M,2,P
2017-01-01,1407817406,M,1,P
2017-01-01,1437165610,M,3,P
2017-01-01,1437269313,M,3,P
2017-01-01,1477713550,C,2,P
2017-01-01,1497929319,M,1,P
2017-01-01,1497877500,M,1,P
2017-01-01,1497797013,M,7,P
2017-01-01,1497796262,M,1,P
2017-01-01,1497727739,M,2,P
2017-01-01,1497724983,M,2,P
2017-01-01,1497723472,M,2,P
2017-01-01,1447214911,C,7,P
2017-01-01,1487881041,M,1,P
2017-01-01,1487858973,M,5,P
2017-01-01,1497935316,M,6,P
2017-01-01,1487815692,M,8,P
2017-01-01,1447488325,C,1,P
2017-01-01,1487716437,M,4,P
2017-01-01,1487679593,M,1,P
2017-01-01,1457305229,C,6,P
2017-01-01,1487659850,M,2,P
2017-01-01,1487651584,M,1,P
2017-01-01,1487640892,M,3,P
2017-01-01,1457324055,C,1,P
2017-01-01,1487620217,M,6,P
2017-01-01,1477816742,M,2,P
2017-01-01,1487792354,M,1,P
2017-01-01,1437375128,C,12,P
2017-01-01,1497956072,M,1,P
2017-01-01,1497965412,M,1,P
2017-01-01,1437117157,C,1,P
2017-01-01,1518919000,M,5,P
2017-01-01,1437137015,C,4,P
2017-01-01,1518283845,M,1,P
2017-01-01,1518197417,M,8,P
2017-01-01,1437140068,C,1,P
2017-01-01,1518160241,M,1,P
2017-01-01,1437161221,C,1,P
2017-01-01,1518055573,M,2,P
2017-01-01,1518054212,M,2,P
2017-01-01,1437165610,C,3,P
2017-01-01,1518035369,M,2,P
2017-01-01,1508973447,M,2,P
2017-01-01,1508916792,M,2,P
2017-01-01,1508898594,M,3,P
2017-01-01,1508865551,M,3,P
2017-01-01,1508833971,M,1,P
2017-01-01,1508833112,M,1,P
2017-01-01,1508818444,M,5,P
2017-01-01,1508087297,M,3,P
2017-01-01,1508023870,M,7,P
2017-01-01,1437341096,C,3,P
2017-01-01,1508009275,M,3,P
2017-01-01,1457334914,C,1,P
2017-01-01,1477765550,M,2,P
2017-01-01,1477745545,M,5,P
2017-01-01,1477713550,M,1,P
2017-01-01,1457593881,M,2,P
2017-01-01,1457586208,M,1,P
2017-01-01,1457577017,M,1,P
2017-01-01,1467623082,C,7,P
2017-01-01,1457573974,M,1,P
2017-01-01,1467689505,C,1,P
2017-01-01,1457357758,M,6,P
2017-01-01,1457341760,M,7,P
2017-01-01,1457326936,M,3,P
2017-01-01,1457316978,M,4,P
2017-01-01,1457316341,M,1,P
2017-01-01,1477512234,C,4,P
2017-01-01,1457305229,M,3,P
2017-01-01,1447474978,M,1,P
2017-01-01,1447270574,M,2,P
2017-01-01,1477514800,C,2,P
2017-01-01,1447267547,M,1,P
2017-01-01,1477535409,C,7,P
2017-01-01,1447236617,M,1,P
2017-01-01,1447236542,M,7,P
2017-01-01,1437375128,M,5,P
2017-01-01,1437341096,M,1,P
2017-01-01,1437315769,M,1,P
2017-01-01,1467499087,C,2,P
2017-01-01,1518974948,M,4,P
2017-01-01,1467411132,M,1,P
2017-01-01,1467495259,C,9,P
2017-01-01,1457337172,C,2,P
2017-01-01,1477694867,M,2,P
2017-01-01,1457378473,C,2,P
2017-01-01,1477558435,M,4,P
2017-01-01,1477543288,M,3,P
2017-01-01,1457387417,C,5,P
2017-01-01,1477541274,M,4,P
2017-01-01,1477535409,M,2,P
2017-01-01,1477512234,M,5,P
2017-01-01,1467697870,M,1,P
2017-01-01,1467694265,M,1,P
2017-01-01,1467689505,M,1,P
2017-01-01,1467671792,M,2,P
2017-01-01,1457563728,C,2,P
2017-01-01,1467623082,M,2,P
2017-01-01,1467540625,M,2,P
2017-01-01,1467423392,C,1,P
2017-01-01,1467495259,M,5,P
2017-01-01,1467483404,M,1,P
2017-01-01,1467435222,M,3,P
2017-01-01,1467429720,C,4,P
2017-01-01,1467430769,M,2,P
2017-01-01,1467429720,M,5,P
2017-01-01,1467413591,M,3,P
2017-01-01,1164650594,M,2,P
2017-01-01,1659535086,M,2,P
2017-01-01,1659572261,M,2,P
2017-01-01,1861506065,M,1,P
2017-01-01,1861473472,M,1,P
2017-01-01,1194798736,C,1,P
2017-01-01,1861464760,M,3,P
2017-01-01,1861463895,M,9,P
2017-01-01,1861463275,M,3,P
2017-01-01,1861454696,M,1,P
2017-01-01,1851697536,M,1,P
2017-01-01,1851557888,M,1,P
2017-01-01,1851501704,M,1,P
2017-01-01,1861577868,M,1,P
2017-01-01,1194872051,C,3,P
2017-01-01,1194986612,C,1,P
2017-01-01,1851412217,M,4,P
2017-01-01,1851394662,M,7,P
2017-01-01,1851373096,M,1,P
2017-01-01,1851371090,M,1,P
2017-01-01,1194986794,C,1,P
2017-01-01,1851348700,M,9,P
2017-01-01,1205067154,C,1,P
2017-01-01,1851322499,M,2,P
2017-01-01,1851320691,M,1,P
2017-01-01,1851423388,M,1,P
2017-01-01,1861602088,M,2,P
2017-01-01,1861611931,M,2,P
2017-01-01,1861659500,M,3,P
2017-01-01,1881657542,M,2,P
2017-01-01,1881639821,M,1,P
2017-01-01,1881635118,M,2,P
2017-01-01,1174590541,C,1,P
2017-01-01,1881623460,M,4,P
2017-01-01,1881604908,M,3,P
2017-01-01,1174747323,C,2,P
2017-01-01,1881600450,M,2,P
2017-01-01,1871760983,M,2,P
2017-01-01,1174781025,C,4,P
2017-01-01,1871757609,M,3,P
2017-01-01,1871680918,M,1,P
2017-01-01,1184713984,C,3,P
2017-01-01,1871592154,M,3,P
2017-01-01,1871590711,M,1,P
2017-01-01,1871587113,M,1,P
2017-01-01,1194751354,C,2,P
2017-01-01,1871574871,M,3,P
2017-01-01,1871545012,M,3,P
2017-01-01,1194753350,C,8,P
2017-01-01,1871540328,M,4,P
2017-01-01,1871534925,M,1,P
2017-01-01,1194765800,C,2,P
2017-01-01,1851312789,M,2,P
2017-01-01,1174566624,C,2,P
2017-01-01,1205804283,C,2,P
2017-01-01,1841392842,M,1,P
2017-01-01,1821251406,M,2,P
2017-01-01,1821222761,M,1,P
2017-01-01,1821192204,M,3,P
2017-01-01,1821185901,M,3,P
2017-01-01,1821138686,M,1,P
2017-01-01,1215909072,C,2,P
2017-01-01,1821058991,M,3,P
2017-01-01,1821058850,M,2,P
2017-01-01,1215925052,C,1,P
2017-01-01,1821058496,M,2,P
2017-01-01,1821267386,M,2,P
2017-01-01,1215936158,C,4,P
2017-01-01,1811967243,M,3,P
2017-01-01,1215945548,C,8,P
2017-01-01,1811953433,M,1,P
2017-01-01,1811945231,M,1,P
2017-01-01,1811935778,M,2,P
2017-01-01,1225005176,C,5,P
2017-01-01,1811918501,M,3,P
2017-01-01,1811140478,M,1,P
2017-01-01,1225038490,C,1,P
2017-01-01,1811138787,M,3,P
2017-01-01,1821057050,M,6,P
2017-01-01,1821269465,M,2,P
2017-01-01,1831109792,M,3,P
2017-01-01,1831115385,M,2,P
2017-01-01,1841360971,M,2,P
2017-01-01,1841345790,M,1,P
2017-01-01,1205879491,C,3,P
2017-01-01,1841282159,M,9,P
2017-01-01,1841277589,M,2,P
2017-01-01,1205999885,C,2,P
2017-01-01,1841243060,M,1,P
2017-01-01,1841223047,M,1,P
2017-01-01,1215083811,C,2,P
2017-01-01,1831357292,M,1,P
2017-01-01,1831317551,M,2,P
2017-01-01,1215091681,C,1,P
2017-01-01,1831315589,M,2,P
2017-01-01,1831288430,M,5,P
2017-01-01,1215105267,C,3,P
2017-01-01,1831247667,M,2,P
2017-01-01,1831197581,M,1,P
2017-01-01,1215129085,C,2,P
2017-01-01,1831189877,M,1,P
2017-01-01,1831178698,M,1,P
2017-01-01,1215152723,C,4,P
2017-01-01,1831143775,M,3,P
2017-01-01,1831118140,M,3,P
2017-01-01,1841472842,M,3,P
2017-01-01,1881702595,M,4,P
2017-01-01,1881788156,M,6,P
2017-01-01,1174565543,C,4,P
2017-01-01,1942282041,M,1,P
2017-01-01,1144399858,C,1,P
2017-01-01,1942209234,M,6,P
2017-01-01,1932291739,M,1,P
2017-01-01,1154302156,C,2,P
2017-01-01,1932235231,M,3,P
2017-01-01,1932195138,M,3,P
2017-01-01,1154323376,C,2,P
2017-01-01,1932161155,M,1,P
2017-01-01,1932159993,M,2,P
2017-01-01,1942293873,M,2,P
2017-01-01,1154326262,C,1,P
2017-01-01,1932150695,M,4,P
2017-01-01,1154379915,C,4,P
2017-01-01,1932139136,M,1,P
2017-01-01,1154389864,C,1,P
2017-01-01,1932100906,M,5,P
2017-01-01,1154394690,C,1,P
2017-01-01,1922280692,M,1,P
2017-01-01,1922246982,M,4,P
2017-01-01,1154411635,C,1,P
2017-01-01,1922108976,M,2,P
2017-01-01,1932156197,M,1,P
2017-01-01,1144279654,C,7,P
2017-01-01,1942293956,M,8,P
2017-01-01,1942305677,M,2,P
2017-01-01,1134113376,C,2,P
2017-01-01,1962478024,M,3,P
2017-01-01,1962455485,M,6,P
2017-01-01,1134125214,C,2,P
2017-01-01,1134135973,C,5,P
2017-01-01,1962410829,M,3,P
2017-01-01,1962405266,M,1,P
2017-01-01,1134148091,C,1,P
2017-01-01,1952526972,M,1,P
2017-01-01,1952509671,M,1,P
2017-01-01,1952424830,M,3,P
2017-01-01,1134202393,C,2,P
2017-01-01,1952344848,M,1,P
2017-01-01,1134212129,C,1,P
2017-01-01,1952326654,M,1,P
2017-01-01,1952323271,M,1,P
2017-01-01,1134447980,C,1,P
2017-01-01,1942477716,M,1,P
2017-01-01,1942434774,M,1,P
2017-01-01,1942391784,M,2,P
2017-01-01,1942390869,M,2,P
2017-01-01,1942384417,M,2,P
2017-01-01,1144241464,C,2,P
2017-01-01,1154417145,C,1,P
2017-01-01,1922079904,M,5,P
2017-01-01,1154541423,C,4,P
2017-01-01,1922079474,M,1,P
2017-01-01,1891979381,M,1,P
2017-01-01,1891889168,M,6,P
2017-01-01,1891888947,M,3,P
2017-01-01,1891798914,M,1,P
2017-01-01,1891762019,M,6,P
2017-01-01,1174501076,C,1,P
2017-01-01,1891747895,M,2,P
2017-01-01,1891729786,M,2,P
2017-01-01,1891727913,M,2,P
2017-01-01,1174506448,C,1,P
2017-01-01,1891721627,M,1,P
2017-01-01,1881990505,M,1,P
2017-01-01,1174511653,C,15,P
2017-01-01,1881854255,M,1,P
2017-01-01,1881842722,M,1,P
2017-01-01,1881829992,M,3,P
2017-01-01,1174522189,C,1,P
2017-01-01,1881816346,M,1,P
2017-01-01,1881812519,M,3,P
2017-01-01,1174532618,C,1,P
2017-01-01,1881805406,M,4,P
2017-01-01,1881805166,M,1,P
2017-01-01,1881803344,M,2,P
2017-01-01,1902019078,M,6,P
2017-01-01,1801885967,M,5,P
2017-01-01,1902061880,M,2,P
2017-01-01,1902068158,M,1,P
2017-01-01,1922034156,M,3,P
2017-01-01,1922030071,M,2,P
2017-01-01,1922022854,M,5,P
2017-01-01,1922001064,M,1,P
2017-01-01,1164413589,C,6,P
2017-01-01,1912983941,M,2,P
2017-01-01,1912910084,M,3,P
2017-01-01,1912903279,M,1,P
2017-01-01,1164415329,C,2,P
2017-01-01,1912350596,M,6,P
2017-01-01,1912252404,M,2,P
2017-01-01,1912194283,M,2,P
2017-01-01,1912183765,M,1,P
2017-01-01,1912174780,M,3,P
2017-01-01,1164472759,C,1,P
2017-01-01,1912168535,M,3,P
2017-01-01,1912116716,M,4,P
2017-01-01,1164477097,C,6,P
2017-01-01,1912113994,M,6,P
2017-01-01,1902988389,M,1,P
2017-01-01,1902886021,M,1,P
2017-01-01,1164562310,C,3,P
2017-01-01,1902879190,M,1,P
2017-01-01,1164583639,C,9,P
2017-01-01,1659558666,M,1,P
2017-01-01,1225106016,C,7,P
2017-01-01,1801872593,M,3,P
2017-01-01,1700960655,M,1,P
2017-01-01,1295711984,C,5,P
2017-01-01,1700893252,M,1,P
2017-01-01,1700890498,M,1,P
2017-01-01,1700881422,M,1,P
2017-01-01,1295726933,C,1,P
2017-01-01,1700857315,M,1,P
2017-01-01,1700850666,M,2,P
2017-01-01,1295829042,C,1,P
2017-01-01,1700850542,M,1,P
2017-01-01,1285858084,C,6,P
2017-01-01,1700822210,M,3,P
2017-01-01,1700800620,M,1,P
2017-01-01,1700095494,M,3,P
2017-01-01,1295909034,C,1,P
2017-01-01,1700011632,M,1,P
2017-01-01,1699938449,M,1,P
2017-01-01,1295910164,C,4,P
2017-01-01,1699934828,M,6,P
2017-01-01,1699933879,M,3,P
2017-01-01,1699883595,M,1,P
2017-01-01,1295932689,C,5,P
2017-01-01,1700810371,M,2,P
2017-01-01,1700991106,M,4,P
2017-01-01,1710072624,M,3,P
2017-01-01,1710076567,M,1,P
2017-01-01,1720273949,M,1,P
2017-01-01,1285603639,C,2,P
2017-01-01,1720263601,M,1,P
2017-01-01,1720248081,M,1,P
2017-01-01,1720246309,M,2,P
2017-01-01,1720241565,M,2,P
2017-01-01,1720067994,M,3,P
2017-01-01,1720041056,M,1,P
2017-01-01,1720017064,M,4,P
2017-01-01,1720010713,M,4,P
2017-01-01,1710987292,M,5,P
2017-01-01,1285689356,C,4,P
2017-01-01,1710983002,M,1,P
2017-01-01,1710979372,M,3,P
2017-01-01,1710967823,M,3,P
2017-01-01,1285693424,C,5,P
2017-01-01,1710947858,M,5,P
2017-01-01,1710937800,M,3,P
2017-01-01,1710920269,M,5,P
2017-01-01,1285830091,C,3,P
2017-01-01,1710197314,M,3,P
2017-01-01,1710188990,M,2,P
2017-01-01,1285841288,C,1,P
2017-01-01,1699881037,M,1,P
2017-01-01,1275769978,C,2,P
2017-01-01,1699821009,M,4,P
2017-01-01,1699764589,M,2,P
2017-01-01,1679542237,M,1,P
2017-01-01,1679529473,M,1,P
2017-01-01,1679504393,M,1,P
2017-01-01,1669682134,M,2,P
2017-01-01,1316173610,C,2,P
2017-01-01,1669607479,M,1,P
2017-01-01,1669606075,M,1,P
2017-01-01,1669577797,M,2,P
2017-01-01,1316924806,C,8,P
2017-01-01,1669512273,M,2,P
2017-01-01,1679556989,M,1,P
2017-01-01,1316986425,C,1,P
